"","logFC","logCPM","F","PValue","FDR","locus_tag"
"ECP_3928",-0.77287351525451,11.2551967641101,81.1485754884499,4.21893846881233e-11,9.05576747071248e-10,"ECP_3928"
"cutF",0.761584884597498,6.5918008467984,80.5277641174584,4.67527888282481e-11,9.96075848368967e-10,"ECP_0201"
"ECP_0855",0.668236937750811,8.06382277056061,80.4698819501406,4.72039381582113e-11,1.00098818393441e-09,"ECP_0855"
"yceA",-0.745052114286427,8.69109625347711,80.0421209005152,5.06832344666643e-11,1.06976985120801e-09,"ECP_1048"
"ECP_2559",-0.806347487593742,6.21298368205088,79.9519996845096,5.14500494190583e-11,1.0809274271467e-09,"ECP_2559"
"malY",0.969257375492635,4.45847366849738,79.9185572846504,5.17376949083216e-11,1.08196156448831e-09,"ECP_1566"
"ECP_0943",-0.587697891804808,7.66014885101147,79.6845556712602,5.37982919404057e-11,1.11989288452092e-09,"ECP_0943"
"pyrH",-0.910164687146633,9.04203712754459,82.1752329161971,5.50668137735593e-11,1.13939184516553e-09,"ECP_0179"
"tig",-0.768955001860123,12.7573206836447,79.4995721407954,5.54882322127770e-11,1.13939184516553e-09,"ECP_0497"
"yicC",-0.573169899620657,7.84806724474941,79.5107301988229,5.53847315011132e-11,1.13939184516553e-09,"ECP_3742"
"pheA",1.03084483154934,6.45105506655563,82.7891649818043,5.78261956097162e-11,1.18205079133735e-09,"ECP_2600"
"ECP_3615",1.25014695504135,4.69447237163314,79.1671504044344,5.86668701867886e-11,1.19385765429438e-09,"ECP_3615"
"slt",0.87911611645991,6.59028644898991,79.1127615989308,5.9204898714293e-11,1.19942781413152e-09,"ECP_4778"
"typA",-0.805439965439844,11.4438103174644,78.7481243220458,6.29486104954235e-11,1.26960353079214e-09,"ECP_4082"
