"","control_1","control_2","control_3","genename"
"ECP_1874",8.80554706778831,11.7264424149383,5.94317674971108,"fliH"
"ECP_1875",4.34773886472048,5.72791610268139,2.77348248319851,"fliI"
"ECP_1876",4.25774974350406,4.18714445897225,2.45222968591683,"fliJ"
"ECP_1877",2.41332879078613,4.01045290201561,1.87015122988471,"fliK"
"ECP_1878",23.5796927730573,39.1808666018925,16.6830722825761,"fliL"
"ECP_1879",11.8107544884949,22.8992936582878,9.78614803944093,"fliM"
"ECP_1880",8.58461078719254,17.0641307516376,9.69785761658774,"fliN"
"ECP_1881",7.02458908502047,10.3282896654649,4.27632676785905,"fliO"
"ECP_1882",2.25418425444703,6.54964710492894,1.56753300044887,"fliP"
"ECP_1883",2.2405225316928,3.67228076994307,3.78052076578844,"fliQ"
"ECP_1884",2.6937580056612,3.4690438571027,2.77045796576863,"fliR"
"ECP_1885",5.93792329613297,5.56138674294262,4.03497889425497,"rcsA"
"ECP_1886",198.446281378505,130.169238006018,68.7694729776754,"ECP_1886"
"ECP_1887",6.87433049496656,7.24321612902731,7.65923687614281,"yodD"
"ECP_1888",3.42874082285709,1.29103620818311,1.58448296801427,"yedP"
"ECP_1889",9.05627138363441,7.89702855837314,10.3178106563642,"ECP_1889"
"ECP_1890",19.4209227644684,17.2702548504495,31.2357781304487,"ECP_1890"
"ECP_1891",26.1119721524492,26.0569922279048,32.1714904382781,"ECP_1891"
"ECP_1892",5.99358022525314,4.77725450324434,6.05868474517235,"yedA"
"ECP_1893",14.1281357094005,9.07836926009014,13.0030650543042,"ECP_1893"
"ECP_1894",32.2400771275563,32.7098898918951,44.215308406642,"ECP_1894"
"ECP_1895",79.8548305342021,76.5718026922396,66.0939320087841,"ECP_1895"
"ECP_1896",107.312155911524,102.669334892344,141.264211585006,"ECP_1896"
"ECP_1897",0.813092854243356,1.99902380621901,0,NA
"ECP_1898",9.78245142201568,5.55913608056183,6.42581433278488,"ECP_1898"
"ECP_1899",0.560130632923201,0.918070192485766,0.504069435438459,NA
"ECP_1900",44.0215342494572,49.7503530364646,52.9539141067127,"hchA"
"ECP_1901",5.8424221645963,4.60555080005277,5.45797037709854,"ECP_1901"
"ECP_1902",20.8600373640365,20.1025714561538,19.2067836606723,"ECP_1902"
"ECP_1903",6.39279526705827,3.29307786435112,3.9448912338662,"hiuH"
"ECP_1904",1.61576144112462,2.64827940140125,4.94375792449258,NA
"ECP_1905",1.07006087893347,1.2666770344438,2.46090502678681,"msrP"
"ECP_1906",4.2802435157339,5.06670813777522,6.20576050233197,"ECP_1906"
"ECP_1907",14.4033591323109,11.3278015685744,17.3520676623285,"adcA"
"ECP_1908",1.37486609899331,1.69008376343971,1.23726134153076,NA
"ECP_1909",9.72315214152928,8.93257484580745,10.2547786865613,"ECP_1909"
"ECP_1910",1.12118405107362,1.15704068739969,0.896861598473699,"ECP_1910"
"ECP_1911",2.01440422291028,1.90480752027016,1.90575432045893,"ECP_1911"
"ECP_1912",0.813092854243356,0.444227512493113,0,NA
"ECP_1913",0.247116455701412,0,0,NA
"ECP_1914",2.41493446529763,1.48430510162369,1.49409802719783,"traA"
"ECP_1915",18.2917659813983,17.357264576684,11.0265189002163,"ECP_1915"
"ECP_1916",15.5113098347963,16.1545043485476,13.9588459044496,"ECP_1916"
"ECP_1917",2.07790396084413,3.33170634369835,3.00815630826177,"ECP_1917"
"ECP_1918",3.83567716023496,2.24528036205758,0.493111404233275,"ECP_1918"
"ECP_1919",5.41143153841059,7.11893411969895,2.81937141855409,"ECP_1919"
"ECP_1920",6.22170418215328,9.67460044613165,6.46038358710683,"ECP_1920"
"ECP_1921",14.1506686212177,15.9454296589633,6.36719286869632,"ECP_1921"
"ECP_1922",8.12261045696816,6.07546450909698,8.46991353153625,"ECP_1922"
"ECP_1923",17.1180109313913,17.9538493250137,12.7195091185405,"ECP_1923"
"ECP_1924",1.81898092134854,0.638863278276178,0.701539935919504,"ECP_1924"
"ECP_1925",5.06183625244122,4.40222182462437,3.06779963781193,"ECP_1925"
"ECP_1926",0.630146962038601,0.258207241636622,0.708847643585332,NA
"ECP_1927",91.1145829555074,67.9371942439467,73.2580912837227,"hns"
"ECP_1928",9.69456864674771,6.00276664317616,6.0100586533047,"ECP_1928"
"ECP_1929",1.867102109744,1.78513648538899,0.560077150487176,NA
"ECP_1930",0.25460483314691,0.834609265896151,0.229122470653845,NA
"ECP_1931",2.33868975601955,0.425908852184118,0.467693290613003,NA
"ECP_1932",0.345286006596494,1.13186736059889,0.621455468348785,NA
"ECP_1933",7.67921029007614,6.44129893115013,5.93501109467863,"ECP_1933"
"ECP_1934",14.8771538406106,13.7451674495284,15.3494828084643,"mtfA"
"ECP_1936",28.6825513755501,25.6426502039128,30.5048916963619,"ECP_1936"
"ECP_1937",3.0131165081386,3.08661530232283,4.11946400685913,"ECP_1937"
"ECP_1938",0.381082396049262,0.803063559301804,1.17579911506163,"ECP_1938"
"ECP_1939",1.46789641739441,1.16859184234877,1.43420754509112,"ECP_1939"
"ECP_1940",0.485577343777556,0.325585313447229,0.794505239745381,"ECP_1940"
"ECP_1941",4.41102873427021,3.22759052045777,11.5542165904409,"ybtA"
"ECP_1942",0.940887408937794,0.984129761837026,1.47061515054246,"mbtB"
"ECP_1943",0.884277026375281,0.659391438819186,1.11838414563147,"ppsE"
"ECP_1944",0.412085206782736,0.619134530354842,1.05071694308017,"pchG"
"ECP_1945",0.766718737081188,0.628337013868585,0.862476220331963,"irp4"
"ECP_1946",0.575039052810891,0.549794887135012,0.733104787282169,"irp5"
"ECP_1947",1.86987229091573,1.47109170309292,2.79332246492974,"fyuA"
"ECP_1948",0.403294055704705,0.495757903942314,0.544394990273535,NA
"ECP_1949",0,0,0.39794955429352,NA
"ECP_1950",5.24693796962754,3.87837816009293,3.33303055269511,"yeeJ"
"ECP_1951",1.74380291381751,2.72822745880204,3.13854554140927,"ECP_1951"
"ECP_1952",1.22079753329416,0.706207840373666,1.03398858551479,"ECP_1952"
"ECP_1953",5.23140874145254,2.33848067897318,2.99588438043612,"ECP_1953"
"ECP_1954",10.1627346041761,10.4929776555748,19.8929452596157,"shiA"
"ECP_1955",14.395934720387,11.7124934350633,16.1354185261486,"amn"
"ECP_1956",334.847967275742,259.374035866612,253.500526328559,"yeeN"
"ECP_1957",43.3226036401538,32.9214233086693,35.4423821792666,"ECP_1957"
"ECP_1958",8.40195949384802,7.49307289455295,10.5261558576855,"nac"
"ECP_1959",7.23575691426028,5.01752873338041,5.65289224916,"cbl"
"ECP_1960",5.53919506953287,3.91475495384556,6.44822695132464,"yeeO"
"ECP_1962",26.0975958806553,20.8027343733656,26.267486264181,"ECP_1962"
"ECP_1963",122.786530848691,111.134812774593,106.783130402095,"ECP_1963"
"ECP_1964",26.3563542628593,22.7136660692796,25.5067500629544,"ECP_1964"
"ECP_1965",22.909897471344,20.7383875659037,23.1322953787847,"ECP_1965"
"ECP_1966",11.6500340786649,9.82447065739341,11.4522116856323,"ECP_1966"
"ECP_1967",7.01125053916576,4.6675924449697,8.00764151215079,"ECP_1967"
"ECP_1968",4.14846750008746,4.30345402727703,5.52901161996559,"ECP_1968"
"ECP_1969",4.33871678780676,4.61386710465439,5.71726296137678,"ECP_1969"
"ECP_1970",10.3864594392627,9.45122376811913,10.6942248669357,"ECP_1970"
"ECP_1971",5.35057872704673,4.51832884303678,4.98254144305112,"ECP_1971"
"ECP_1972",3.71481295128592,3.37125181958794,4.62188295402029,"ECP_1972"
"ECP_1973",7.18816797222269,6.79509739091247,7.92987282580014,"ECP_1973"
"ECP_1974",6.85266199852852,5.32285377558237,8.25815883590666,"ECP_1974"
"ECP_1975",7.75565491739817,6.355870563363,6.73875319525154,"ECP_1975"
"ECP_1976",4.85896452656271,3.73311674655357,4.37265052428542,"ECP_1976"
"ECP_1977",5.04117569630881,2.63549460429104,3.59801286675038,"ECP_1977"
"ECP_1978",7.87865405824502,5.86103634995238,9.83720282308964,"ECP_1978"
"ECP_1979",18.2736724258154,16.3474893488929,17.2156923179215,"ECP_1979"
"ECP_1980",1.60037323692343,1.96729326961236,1.44019838696702,"ECP_1980"
"ECP_1981",13.1354578002413,6.10969247816232,5.75065130570636,"ECP_1981"
"ECP_1982",1.44033591323109,0.843125686976724,1.48134691230894,"ECP_1982"
"ECP_1983",5.09781811986284,3.71354235162782,1.78406597936084,"ECP_1983"
"ECP_1984",1.10275718356755,0.516414483273244,1.13415622973653,"ECP_1984"
"ECP_1985",0.33165629580979,1.08718838583841,1.19384866288056,NA
"ECP_1986",17.7171754544186,14.519479674639,5.09548451041051,"ECP_1986"
"ECP_1987",13.5979081282014,15.2206374017377,14.3261839545667,"ECP_1987"
"ECP_1988",8.56353563796048,7.01794041371331,10.2510274610802,"ECP_1988"
"ECP_1989",11.0625800002332,7.45932031394685,13.4838573979788,"ECP_1989"
"ECP_1990",14.3307615560392,7.41304661472882,16.6464865977459,"ECP_1990"
"ECP_1991",26.7293106974615,23.3805238580853,24.92651054366,"ECP_1991"
"ECP_1992",17.8732592869131,10.8916509199448,18.9713405701384,"ECP_1992"
"ECP_1993",54.2308294602917,68.5422859617214,53.9583418389805,"ECP_1993"
"ECP_1994",23.1992652504714,14.9442850466782,18.7547622347494,"ECP_1994"
"ECP_1995",3.71455051306965,6.95800566936581,5.49170384925058,"ECP_1995"
"ECP_1996",13.8339240038242,7.10970637436652,10.4447876040853,"ECP_1996"
"ECP_1997",12.5411601268467,12.9609909527402,17.1791311268916,"ECP_1997"
"ECP_1998",5.31867160619737,3.31642328707588,2.39317369577433,"ECP_1998"
"ECP_1999",1.32662518323916,1.13895926135452,0.511649426948811,"ECP_1999"
"ECP_2000",1.09116357062961,0.983646634806178,1.27653947935714,"ECP_2000"
"ECP_2001",3.22400771275563,1.84147800236971,2.54965353971778,"ECP_2001"
"ECP_2002",3.30827155070266,2.06565793309297,1.13415622973653,"ECP_2002"
"ECP_2003",2.58521830579939,3.70759116196175,4.07133005546447,NA
"ECP_2004",1.43144495080374,1.07108189123339,1.68023145146153,"ECP_2004"
"ECP_2005",1.8929315855705,3.3475089034313,2.15175885483611,"ECP_2005"
"ECP_2006",3.36600240592048,2.50188383200702,1.26800075374271,"ECP_2006"
"ECP_2007",6.42932552572718,5.628169440891,6.31182597418592,"pteR"
"ECP_2008",5.30650073295664,2.71797096459602,4.17847032008196,NA
"ECP_2009",8.69168223501519,4.98607087298304,3.91088355081563,NA
"ECP_2010",9.33551054872002,8.41564343111952,10.0813887087692,"ECP_2010"
"ECP_2011",4.75915188113069,3.75574169653268,5.47250208753991,"ECP_2011"
"ECP_2012",1.71858262374164,1.40840313619976,2.83539057434133,"ECP_2012"
"ECP_2013",3.15073481019301,1.54924344981973,1.7012343446048,"ECP_2013"
"ECP_2014",2.2572428490935,0.462460731289472,1.52349344292967,"ECP_2014"
"ECP_2015",0.658977215203766,1.75513419151691,1.037790014138,NA
"ECP_2016",1.14572174916109,0,0,NA
"ECP_2017",0.793885936426584,0.487950692856608,3.03632376464898,"ECP_2017"
"ECP_2018",2.58521830579939,2.38345146126112,2.03566502773224,NA
